,male,caseid,ResponseId,treatment,low_caste,college,hindu,muslim,vote_intention,whatsapp,days_whatsapp,bjp_support,bjp_oppose,agegroup,nationalistic,uncongenial,political_knowledge,accuracy1,accuracy2,accuracy3,accuracy4,accuracy5,accuracy6,accuracy7,accuracy8,accuracy9,accuracy10
1015,0.0,16778_disrtxcuagtpedmh_83,R_10Ox9J7TLloz4mG,1,0.0,1.0,1.0,0.0,3.0,1.0,7.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1016,0.0,16778_disrtxcuagtpedmh_83,R_10Ox9J7TLloz4mG,1,0.0,1.0,1.0,0.0,3.0,1.0,7.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1017,0.0,16778_disrtxcuagtpedmh_83,R_10Ox9J7TLloz4mG,1,0.0,1.0,1.0,0.0,3.0,1.0,7.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1018,0.0,16778_disrtxcuagtpedmh_83,R_10Ox9J7TLloz4mG,1,0.0,1.0,1.0,0.0,3.0,1.0,7.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1019,0.0,16778_disrtxcuagtpedmh_83,R_10Ox9J7TLloz4mG,1,0.0,1.0,1.0,0.0,3.0,1.0,7.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1020,0.0,16778_disrtxcuagtpedmh_83,R_10Ox9J7TLloz4mG,1,0.0,1.0,1.0,0.0,3.0,1.0,7.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1021,0.0,16778_disrtxcuagtpedmh_83,R_10Ox9J7TLloz4mG,1,0.0,1.0,1.0,0.0,3.0,1.0,7.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1022,0.0,16778_disrtxcuagtpedmh_83,R_10Ox9J7TLloz4mG,1,0.0,1.0,1.0,0.0,3.0,1.0,7.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1023,0.0,16778_disrtxcuagtpedmh_83,R_10Ox9J7TLloz4mG,1,0.0,1.0,1.0,0.0,3.0,1.0,7.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1024,0.0,16778_disrtxcuagtpedmh_83,R_10Ox9J7TLloz4mG,1,0.0,1.0,1.0,0.0,3.0,1.0,7.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1025,0.0,16778_disrtxcuagtpedmh_83,R_10Ox9J7TLloz4mG,1,0.0,1.0,1.0,0.0,3.0,1.0,7.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1026,0.0,16778_disrtxcuagtpedmh_83,R_10Ox9J7TLloz4mG,1,0.0,1.0,1.0,0.0,3.0,1.0,7.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1027,0.0,16778_disrtxcuagtpedmh_83,R_10Ox9J7TLloz4mG,1,0.0,1.0,1.0,0.0,3.0,1.0,7.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1028,0.0,16778_djouruvnahqwdayc_83,R_2bJi0USH073DZwV,0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1029,0.0,16778_djouruvnahqwdayc_83,R_2bJi0USH073DZwV,0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1030,0.0,16778_djouruvnahqwdayc_83,R_2bJi0USH073DZwV,0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1031,0.0,16778_djouruvnahqwdayc_83,R_2bJi0USH073DZwV,0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1032,0.0,16778_djouruvnahqwdayc_83,R_2bJi0USH073DZwV,0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1033,0.0,16778_djouruvnahqwdayc_83,R_2bJi0USH073DZwV,0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1034,0.0,16778_djouruvnahqwdayc_83,R_2bJi0USH073DZwV,0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1035,0.0,16778_djouruvnahqwdayc_83,R_2bJi0USH073DZwV,0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1036,0.0,16778_djouruvnahqwdayc_83,R_2bJi0USH073DZwV,0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1037,0.0,16778_djouruvnahqwdayc_83,R_2bJi0USH073DZwV,0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1038,0.0,16778_djouruvnahqwdayc_83,R_2bJi0USH073DZwV,0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1039,1.0,16778_djpqrqrclmsafshj_83,R_25HLq1x7iJCmOLh,0,0.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0
1040,1.0,16778_djpqrqrclmsafshj_83,R_25HLq1x7iJCmOLh,0,0.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0
1041,1.0,16778_djpqrqrclmsafshj_83,R_25HLq1x7iJCmOLh,0,0.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0
1042,1.0,16778_djpqrqrclmsafshj_83,R_25HLq1x7iJCmOLh,0,0.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0
1043,1.0,16778_djpqrqrclmsafshj_83,R_25HLq1x7iJCmOLh,0,0.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0
1044,1.0,16778_djpqrqrclmsafshj_83,R_25HLq1x7iJCmOLh,0,0.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0
1045,1.0,16778_djpqrqrclmsafshj_83,R_25HLq1x7iJCmOLh,0,0.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0
1046,1.0,16778_djpqrqrclmsafshj_83,R_25HLq1x7iJCmOLh,0,0.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0
1047,1.0,16778_djpqrqrclmsafshj_83,R_25HLq1x7iJCmOLh,0,0.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0
1048,1.0,16778_djpqrqrclmsafshj_83,R_25HLq1x7iJCmOLh,0,0.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0
1049,1.0,16778_djpqrqrclmsafshj_83,R_25HLq1x7iJCmOLh,0,0.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0
1050,1.0,16778_djpqrqrclmsafshj_83,R_25HLq1x7iJCmOLh,0,0.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0
1051,1.0,16778_djpqrqrclmsafshj_83,R_25HLq1x7iJCmOLh,0,0.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0
1052,1.0,16778_djpqrqrclmsafshj_83,R_25HLq1x7iJCmOLh,0,0.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0
1053,1.0,16778_djpqrqrclmsafshj_83,R_25HLq1x7iJCmOLh,0,0.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0
1054,1.0,16778_djpqrqrclmsafshj_83,R_25HLq1x7iJCmOLh,0,0.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0
1055,1.0,16778_djqgjimipfdqyvjv_83,R_PODYKSIGVnO8nMB,0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0
1056,1.0,16778_djqgjimipfdqyvjv_83,R_PODYKSIGVnO8nMB,0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0
1057,1.0,16778_djqgjimipfdqyvjv_83,R_PODYKSIGVnO8nMB,0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0
1058,1.0,16778_djqgjimipfdqyvjv_83,R_PODYKSIGVnO8nMB,0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0
1059,1.0,16778_djqgjimipfdqyvjv_83,R_PODYKSIGVnO8nMB,0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0
1060,1.0,16778_djqgjimipfdqyvjv_83,R_PODYKSIGVnO8nMB,0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0
1061,1.0,16778_djqgjimipfdqyvjv_83,R_PODYKSIGVnO8nMB,0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0
1062,1.0,16778_djqgjimipfdqyvjv_83,R_PODYKSIGVnO8nMB,0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0
1063,1.0,16778_djqgjimipfdqyvjv_83,R_PODYKSIGVnO8nMB,0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0
1064,1.0,16778_djqgjimipfdqyvjv_83,R_PODYKSIGVnO8nMB,0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0
1065,1.0,16778_djqgjimipfdqyvjv_83,R_PODYKSIGVnO8nMB,0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0
1066,1.0,16778_djqgjimipfdqyvjv_83,R_PODYKSIGVnO8nMB,0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0
1067,1.0,16778_djqgjimipfdqyvjv_83,R_PODYKSIGVnO8nMB,0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0
1068,1.0,16778_djqgjimipfdqyvjv_83,R_PODYKSIGVnO8nMB,0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0
1069,1.0,16778_djqgjimipfdqyvjv_83,R_PODYKSIGVnO8nMB,0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0
1070,1.0,16778_djqgjimipfdqyvjv_83,R_PODYKSIGVnO8nMB,0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0
1071,1.0,16778_dkaeeswohfqwkuuu_83,R_pcvFwVNhtrjA93j,0,1.0,1.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0
1072,1.0,16778_dkaeeswohfqwkuuu_83,R_pcvFwVNhtrjA93j,0,1.0,1.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0
1073,1.0,16778_dkaeeswohfqwkuuu_83,R_pcvFwVNhtrjA93j,0,1.0,1.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0
1074,1.0,16778_dkaeeswohfqwkuuu_83,R_pcvFwVNhtrjA93j,0,1.0,1.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0
1075,1.0,16778_dkaeeswohfqwkuuu_83,R_pcvFwVNhtrjA93j,0,1.0,1.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0
1076,1.0,16778_dkaeeswohfqwkuuu_83,R_pcvFwVNhtrjA93j,0,1.0,1.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0
1077,1.0,16778_dkaeeswohfqwkuuu_83,R_pcvFwVNhtrjA93j,0,1.0,1.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0
1078,1.0,16778_dkaeeswohfqwkuuu_83,R_pcvFwVNhtrjA93j,0,1.0,1.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0
1079,1.0,16778_dkaeeswohfqwkuuu_83,R_pcvFwVNhtrjA93j,0,1.0,1.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0
1080,1.0,16778_dkaeeswohfqwkuuu_83,R_pcvFwVNhtrjA93j,0,1.0,1.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0
1081,1.0,16778_dkaeeswohfqwkuuu_83,R_pcvFwVNhtrjA93j,0,1.0,1.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0
1082,1.0,16778_dkaeeswohfqwkuuu_83,R_pcvFwVNhtrjA93j,0,1.0,1.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0
1083,1.0,16778_dkaeeswohfqwkuuu_83,R_pcvFwVNhtrjA93j,0,1.0,1.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0
1084,1.0,16778_dkaeeswohfqwkuuu_83,R_pcvFwVNhtrjA93j,0,1.0,1.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0
1085,1.0,16778_dkaeeswohfqwkuuu_83,R_pcvFwVNhtrjA93j,0,1.0,1.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0
1086,1.0,16778_dkaeeswohfqwkuuu_83,R_pcvFwVNhtrjA93j,0,1.0,1.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0
1087,0.0,16778_dlkrwintktypejye_83,R_31Z7Aw7LyC9xsuX,1,0.0,1.0,1.0,0.0,1.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0
1088,0.0,16778_dlkrwintktypejye_83,R_31Z7Aw7LyC9xsuX,1,0.0,1.0,1.0,0.0,1.0,1.0,7.0,0.0,1.0,1.0,1.0,0.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0
1089,0.0,16778_dlkrwintktypejye_83,R_31Z7Aw7LyC9xsuX,1,0.0,1.0,1.0,0.0,1.0,1.0,7.0,0.0,1.0,1.0,1.0,0.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0
1090,0.0,16778_dlkrwintktypejye_83,R_31Z7Aw7LyC9xsuX,1,0.0,1.0,1.0,0.0,1.0,1.0,7.0,0.0,1.0,1.0,0.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0
1091,0.0,16778_dlkrwintktypejye_83,R_31Z7Aw7LyC9xsuX,1,0.0,1.0,1.0,0.0,1.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0
1092,0.0,16778_dlkrwintktypejye_83,R_31Z7Aw7LyC9xsuX,1,0.0,1.0,1.0,0.0,1.0,1.0,7.0,0.0,1.0,1.0,0.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0
1093,0.0,16778_dlkrwintktypejye_83,R_31Z7Aw7LyC9xsuX,1,0.0,1.0,1.0,0.0,1.0,1.0,7.0,0.0,1.0,1.0,1.0,0.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0
1094,0.0,16778_dlkrwintktypejye_83,R_31Z7Aw7LyC9xsuX,1,0.0,1.0,1.0,0.0,1.0,1.0,7.0,0.0,1.0,1.0,1.0,0.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0
1095,1.0,16778_dlkxqwewrdsmlwav_83,R_3mjxioYeUdpG58a,1,0.0,1.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0
1096,1.0,16778_dlkxqwewrdsmlwav_83,R_3mjxioYeUdpG58a,1,0.0,1.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0
1097,1.0,16778_dlkxqwewrdsmlwav_83,R_3mjxioYeUdpG58a,1,0.0,1.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0
1098,1.0,16778_dlkxqwewrdsmlwav_83,R_3mjxioYeUdpG58a,1,0.0,1.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,2.0,1.0,0.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0
1099,1.0,16778_dlkxqwewrdsmlwav_83,R_3mjxioYeUdpG58a,1,0.0,1.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,2.0,1.0,0.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0
1100,1.0,16778_dlkxqwewrdsmlwav_83,R_3mjxioYeUdpG58a,1,0.0,1.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0
1101,1.0,16778_dlkxqwewrdsmlwav_83,R_3mjxioYeUdpG58a,1,0.0,1.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0
1102,1.0,16778_dlkxqwewrdsmlwav_83,R_3mjxioYeUdpG58a,1,0.0,1.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0
1103,1.0,16778_dlkxqwewrdsmlwav_83,R_3mjxioYeUdpG58a,1,0.0,1.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,2.0,1.0,0.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0
1104,0.0,16778_dluaokfumnrwfjjp_83,R_2scDvmX2aEwxZj3,0,0.0,0.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0
1105,0.0,16778_dluaokfumnrwfjjp_83,R_2scDvmX2aEwxZj3,0,0.0,0.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0
1106,0.0,16778_dluaokfumnrwfjjp_83,R_2scDvmX2aEwxZj3,0,0.0,0.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0
1107,0.0,16778_dluaokfumnrwfjjp_83,R_2scDvmX2aEwxZj3,0,0.0,0.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0
1108,0.0,16778_dluaokfumnrwfjjp_83,R_2scDvmX2aEwxZj3,0,0.0,0.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0
1109,0.0,16778_dluaokfumnrwfjjp_83,R_2scDvmX2aEwxZj3,0,0.0,0.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0
1110,0.0,16778_dluaokfumnrwfjjp_83,R_2scDvmX2aEwxZj3,0,0.0,0.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0
1111,0.0,16778_dluaokfumnrwfjjp_83,R_2scDvmX2aEwxZj3,0,0.0,0.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0
1112,0.0,16778_dluaokfumnrwfjjp_83,R_2scDvmX2aEwxZj3,0,0.0,0.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0
1113,0.0,16778_dluaokfumnrwfjjp_83,R_2scDvmX2aEwxZj3,0,0.0,0.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0
1114,1.0,16778_dlwdaxkodtqodvra_83,R_25XVeec1xrsEVJt,1,0.0,0.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,2.0,0.0,0.0,3.0,4.0,1.0,1.0,3.0,4.0,4.0,4.0,3.0,1.0,4.0
1115,1.0,16778_dlwdaxkodtqodvra_83,R_25XVeec1xrsEVJt,1,0.0,0.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,2.0,0.0,0.0,3.0,4.0,1.0,1.0,3.0,4.0,4.0,4.0,3.0,1.0,4.0
